Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,roundness,Class
44399,828.051,341.5438095,166.3586461,2.05305716,0.796109019,0.813708552,HOROZ
44492,822.871,336.9793352,168.6467559,1.998137073,0.648590338,0.825711396,HOROZ
44535,856.043,346.8856798,165.6776125,2.093739007,0.603962679,0.763695374,HOROZ
44562,850.137,343.5160881,168.0175837,2.044524629,0.611880046,0.774812649,HOROZ
44594,846.716,353.8563544,161.5875876,2.189873367,0.745893687,0.781647171,HOROZ
44606,829.615,339.2792169,168.2795595,2.016164161,0.711283327,0.814422855,HOROZ
44608,859.481,329.8557792,175.1673023,1.883089908,0.851948052,0.75883972,HOROZ
44614,850.425,351.2689862,162.3080891,2.164211212,0.633955722,0.775191478,HOROZ
44614,850.425,351.2689862,162.3080891,2.164211212,0.633955722,0.775191478,HOROZ
44648,808.725,310.6323563,183.9106347,1.689039662,0.74552498,0.857847592,HOROZ
44648,833.623,350.2937625,162.9104514,2.150222773,0.805339105,0.807369793,HOROZ
44701,850.2,349.4830759,164.4361869,2.125341644,0.5775323,0.777114302,HOROZ
44704,847.544,360.1876427,158.3920114,2.274026572,0.738298927,0.782044995,HOROZ
44710,832.12,332.0685295,171.9583089,1.931099064,0.694103766,0.811414217,HOROZ
44710,832.12,332.0685295,171.9583089,1.931099064,0.694103766,0.811414217,HOROZ
44737,847.583,345.0918105,166.1002316,2.077611856,0.616076347,0.782550272,HOROZ
44738,810.865,324.9862193,175.6774199,1.849903189,0.800981129,0.855045684,HOROZ
44785,839.911,334.7521645,174.6694205,1.91648981,0.739673312,0.7977667,HOROZ
44787,861.814,344.3339029,166.1797321,2.072057155,0.812919737,0.757765358,HOROZ
44799,1005.548,362.4496441,157.9861583,2.294186072,0.652523487,0.556765826,HOROZ
44805,841.088,311.8408512,185.3269174,1.682652771,0.646536797,0.795890777,HOROZ
44846,832.162,342.391457,168.0432603,2.037519722,0.685613821,0.813800245,HOROZ
44870,846.28,354.6021806,161.6441615,2.193720932,0.7169335,0.787295518,HOROZ
44875,853.492,351.0077883,164.5255424,2.133454679,0.646436854,0.774132706,HOROZ
44904,826.44,317.4294521,181.163033,1.752175634,0.680281178,0.826175354,HOROZ
44963,878.718,365.0836635,157.3328691,2.320453861,0.804462177,0.731755674,HOROZ
45005,837.605,341.7588229,170.3703374,2.005976088,0.653667393,0.806105915,HOROZ
45030,842.585,343.6325296,168.215351,2.042813141,0.630760611,0.797047794,HOROZ
45032,836.404,338.1600975,171.5685993,1.970990607,0.675963314,0.808907566,HOROZ
45102,865.765,347.7792409,167.2141025,2.079843958,0.667189349,0.756145924,HOROZ
45104,820.466,331.2336697,174.0467264,1.903130708,0.630349107,0.841983819,HOROZ
45131,840.075,347.6025547,167.3656562,2.076904919,0.727039871,0.80361623,HOROZ
45149,855.291,358.1055864,165.2741151,2.166737279,0.799946846,0.775586419,HOROZ
45200,873.211,357.1308499,162.8601044,2.19286885,0.751279835,0.74492046,HOROZ
45210,841.526,341.7080554,169.5197361,2.015742021,0.66336038,0.802249202,HOROZ
45226,827.481,338.2253275,170.7677124,1.980616376,0.63087267,0.830007432,HOROZ
45236,824.056,334.3255057,172.7937102,1.93482451,0.79261284,0.837106295,HOROZ
45257,888.846,361.5649462,159.9572261,2.260385198,0.615909091,0.719850949,HOROZ
45280,846.153,353.4912173,164.3193202,2.151245617,0.620070114,0.794727946,HOROZ
45297,854.181,341.5499689,169.6706172,2.013017779,0.626731235,0.780152474,HOROZ
45369,834.295,338.9924603,171.6009778,1.975469281,0.760484763,0.81908654,HOROZ
45401,838.238,346.701,167.5769192,2.068906636,0.78572912,0.811971139,HOROZ
45407,835.028,341.11958,170.1408075,2.004925126,0.639085151,0.818334002,HOROZ
45413,851.184,356.4810558,162.7388862,2.190509374,0.686733506,0.787667912,HOROZ
45469,848.018,357.5147115,162.4187859,2.201190641,0.657807934,0.794538828,HOROZ
45470,842.281,339.4060381,173.5649996,1.955498165,0.625017182,0.805417033,HOROZ
45471,848.858,346.4046728,168.7187575,2.053148552,0.784469671,0.79300199,HOROZ
45473,834.56,335.9276309,173.6660506,1.934331032,0.784071315,0.820442861,HOROZ
45478,838.042,331.8432701,176.2767668,1.882512801,0.608010909,0.813728734,HOROZ
45478,838.042,331.8432701,176.2767668,1.882512801,0.608010909,0.813728734,HOROZ
45518,859.94,322.2866864,189.2917773,1.702592109,0.66447695,0.773493617,HOROZ
45525,840.696,348.6462684,166.79825,2.090227376,0.741691105,0.809434771,HOROZ
45525,853.65,358.8287582,162.0335864,2.21453321,0.673735774,0.785055082,HOROZ
45554,854.451,358.5586783,162.2078287,2.210489353,0.702343509,0.784083034,HOROZ
45606,855.192,342.0626726,171.3851827,1.995870747,0.784416925,0.783618333,HOROZ
45609,834.651,341.0878231,172.5859991,1.97633542,0.787380233,0.822717202,HOROZ
45631,840.956,321.9235414,182.7258929,1.761783929,0.648775841,0.810817854,HOROZ
45654,857.771,343.3268988,169.9096922,2.020643404,0.799684708,0.779733117,HOROZ
45654,828.517,340.1323581,171.8568782,1.979160576,0.705898724,0.835768215,HOROZ
45666,870.017,350.5392581,166.3937946,2.106684681,0.613015813,0.758136418,HOROZ
45720,860.356,342.495294,171.5549295,1.996417678,0.63690186,0.776175093,HOROZ
45805,859.282,350.5989655,167.0855724,2.098319804,0.636357321,0.779563187,HOROZ
45816,859.129,338.7357705,173.1661098,1.95613201,0.793103448,0.78002815,HOROZ
45817,862.123,333.4589204,175.9104731,1.895617211,0.757932175,0.774636667,HOROZ
45864,844.252,334.5800637,175.912808,1.901965341,0.739551084,0.808607186,HOROZ
45887,839.116,339.7362095,173.0062586,1.963722077,0.624567851,0.818946488,HOROZ
45908,827.009,336.1192709,174.7919856,1.92296729,0.763834814,0.84348578,HOROZ
45915,817.888,324.0965544,181.5498296,1.785165842,0.75955335,0.862535106,HOROZ
45918,842.448,350.3625562,167.5918045,2.09057094,0.785406404,0.813030093,HOROZ
45928,858.374,353.5691897,167.984051,2.104778327,0.801745658,0.783311115,HOROZ
45942,847.435,349.2138732,167.9959347,2.078704308,0.787959866,0.803909143,HOROZ
45968,841.037,346.6311768,169.4391061,2.045756642,0.69270645,0.816648687,HOROZ
45968,838.333,339.3334067,174.2335254,1.947578148,0.705030675,0.8219253,HOROZ
46056,859.402,359.3939608,163.4603512,2.198661377,0.781033781,0.783616118,HOROZ
46062,856.672,346.9669215,171.9697081,2.017604876,0.811236351,0.788721193,HOROZ
46067,855.704,350.698331,167.9741417,2.087811418,0.80413001,0.790592465,HOROZ
46068,863.075,344.1589629,171.7840634,2.003439412,0.76550349,0.777163058,HOROZ
46100,847.12,336.2745068,175.7550828,1.913313125,0.767335797,0.807273914,HOROZ
46127,862.115,358.660967,166.1243558,2.158990867,0.727635543,0.779892369,HOROZ
46143,832.979,334.310932,177.2798264,1.885781021,0.772966363,0.83569458,HOROZ
46144,856.55,351.3257679,167.8875095,2.092626002,0.7664607,0.790350375,HOROZ
46180,850.826,344.0814557,172.3668752,1.996215661,0.619084645,0.801645367,HOROZ
46229,832.722,335.536203,176.0917216,1.905462676,0.636500069,0.837769,HOROZ
46230,855.563,350.6330821,169.7982098,2.064998698,0.823946674,0.793651366,HOROZ
46261,848.807,350.4626603,169.0434528,2.073210494,0.795682835,0.80687633,HOROZ
46267,854.523,341.6146656,174.9660702,1.952462356,0.685223856,0.796221117,HOROZ
46275,832.69,337.7416295,175.5197554,1.924237125,0.801604074,0.838667074,HOROZ
46298,842.976,329.6366159,179.9828696,1.831488834,0.639731384,0.818731829,HOROZ
46316,879.449,345.658035,172.3715198,2.005308274,0.716965944,0.752522675,HOROZ
46415,844.864,349.7669781,169.7788506,2.060132795,0.777080194,0.817136497,HOROZ
46428,872.732,365.9856889,161.9556522,2.259789542,0.808286908,0.765998712,HOROZ
46481,849.522,343.2637046,173.9756328,1.973056221,0.733000063,0.809349432,HOROZ
46519,863.421,356.7518402,167.5166271,2.12965033,0.75959309,0.784142548,HOROZ
46522,853.266,351.1710871,170.4460356,2.060306571,0.738092972,0.802970074,HOROZ
46562,840.976,337.6311552,176.1020662,1.917246983,0.811523982,0.827321454,HOROZ
46563,852.78,352.41319,168.93977,2.086028588,0.690927707,0.804594028,HOROZ
46581,974.023,364.7815262,164.4353247,2.218389064,0.743511572,0.616993015,HOROZ
46634,864.954,351.2926852,169.7158601,2.069887193,0.655893108,0.783297084,HOROZ
46642,875.771,362.1727717,164.878319,2.196606406,0.647859544,0.764198021,HOROZ
46680,844.028,341.0410634,175.2140716,1.946425081,0.757398754,0.823430602,HOROZ
46696,862.883,354.9810266,168.0544527,2.112297656,0.778227755,0.788107968,HOROZ
46696,862.883,354.9810266,168.0544527,2.112297656,0.778227755,0.788107968,HOROZ
46708,875.9,364.8718404,163.4482134,2.232339117,0.788161048,0.765053987,HOROZ
46749,854.757,333.3222404,179.2134254,1.859917802,0.671603839,0.804075551,HOROZ
46755,864.849,353.6335069,171.2947922,2.064473194,0.813696485,0.785520187,HOROZ
46777,845.203,349.1877688,171.1671257,2.040039916,0.821412893,0.822849045,HOROZ
46777,845.203,349.1877688,171.1671257,2.040039916,0.821412893,0.822849045,HOROZ
46794,864.065,356.4369676,168.4520521,2.115955034,0.608821233,0.787602719,HOROZ
46798,881.176,331.3299026,182.4005492,1.81649619,0.717936917,0.75737652,HOROZ
46808,866.842,362.2608792,165.6850672,2.186442541,0.641433935,0.782798632,HOROZ
46826,851.033,348.0576898,172.3589988,2.019376373,0.810138408,0.812463994,HOROZ
46831,878.182,367.5692384,163.986975,2.241453862,0.774040528,0.763087313,HOROZ
46851,854.53,328.9176038,183.1554803,1.795838176,0.717286464,0.806258119,HOROZ
46863,867.433,347.4427551,172.1287909,2.018504594,0.700702751,0.782650867,HOROZ
46863,867.433,347.4427551,172.1287909,2.018504594,0.700702751,0.782650867,HOROZ
46867,846.659,340.1692584,177.0078505,1.92177498,0.779039229,0.82159911,HOROZ
46892,834.759,330.6503749,181.5436482,1.821327148,0.712254693,0.845641718,HOROZ
46907,857.564,335.5606652,181.23514,1.851520986,0.636562263,0.80152014,HOROZ
46955,873.017,360.9078457,166.7639116,2.164184338,0.65778967,0.774187772,HOROZ
46958,859.393,356.589004,168.6491234,2.114383976,0.819940632,0.798979859,HOROZ
46970,860.88,351.4442771,170.9235131,2.05614939,0.783290253,0.796425556,HOROZ
46987,855.498,359.2125934,167.0938387,2.149765642,0.794128583,0.80676971,HOROZ
47002,847.653,346.9692765,173.4072482,2.000892582,0.70177377,0.822034406,HOROZ
47044,855.838,354.3044348,170.3573014,2.079772525,0.621699485,0.80710674,HOROZ
47057,902.586,374.1129742,161.2226373,2.320474224,0.772692939,0.725866769,HOROZ
47074,877.067,365.9280672,166.1881492,2.201890261,0.605468951,0.768998381,HOROZ
47089,844.194,343.8945066,176.1705569,1.952054377,0.817602528,0.830318682,HOROZ
47091,874.362,353.0329178,171.2696905,2.061269082,0.706806754,0.774043249,HOROZ
47122,888.678,356.2785067,169.2101943,2.105538075,0.761235501,0.749798765,HOROZ
47134,880.522,358.818816,168.0783821,2.134830259,0.605726476,0.763947895,HOROZ
47134,870.142,360.7750005,167.4884538,2.154029083,0.623688354,0.78228301,HOROZ
47134,870.142,360.7750005,167.4884538,2.154029083,0.623688354,0.78228301,HOROZ
47142,845.75,329.7456358,186.2771803,1.770188035,0.693774834,0.828197384,HOROZ
47171,860.849,348.027196,174.3526498,1.996110735,0.80899705,0.799891328,HOROZ
47180,850.406,348.6152376,172.9046329,2.016228437,0.71003958,0.819813696,HOROZ
47180,850.406,348.6152376,172.9046329,2.016228437,0.71003958,0.819813696,HOROZ
47186,868.831,356.7470104,168.9603752,2.111424114,0.722326827,0.785511253,HOROZ
47186,871.047,346.2241394,177.4563123,1.951038737,0.746365923,0.781519554,HOROZ
47223,841.035,339.0877546,177.8068818,1.907056415,0.632236384,0.838948494,HOROZ
47225,983.252,352.8577577,171.1026699,2.062257461,0.793697479,0.613835715,HOROZ
47225,910.43,358.0308728,169.345799,2.114199909,0.603468105,0.71595992,HOROZ
47248,862.652,355.814153,170.2606043,2.089820805,0.603954954,0.797851428,HOROZ
47264,848.013,347.8307664,174.3902443,1.994554041,0.650347437,0.825914931,HOROZ
47286,979.365,373.8836862,162.7948258,2.296655832,0.658011188,0.619517078,HOROZ
47291,861.047,354.5429253,170.4029771,2.080614619,0.772123171,0.801557433,HOROZ
47301,882.93,358.6190044,168.9438553,2.122711143,0.727931671,0.762478566,HOROZ
47328,874.436,363.4143173,166.1896743,2.186744266,0.793561368,0.777807199,HOROZ
47338,842.469,340.3162877,178.3323162,1.908326516,0.700276631,0.838131013,HOROZ
47341,869.475,356.6856771,169.3115015,2.10668309,0.599739029,0.786924547,HOROZ
47344,828.258,324.6922984,187.2701519,1.73381767,0.747611603,0.867248452,HOROZ
47347,853.387,330.2775147,183.569621,1.799194839,0.824013645,0.816977855,HOROZ
47360,860.079,346.142513,175.0021106,1.977933362,0.802902384,0.804534866,HOROZ
47361,861.338,354.3227484,171.9674731,2.060405622,0.734461262,0.802201579,HOROZ
47371,855.614,354.0188628,170.8794345,2.071746455,0.618872805,0.813142485,HOROZ
47394,880.106,365.5402721,165.7514278,2.205352177,0.624920886,0.768888322,HOROZ
47448,871.679,349.3500382,175.106492,1.99507188,0.634755853,0.784719796,HOROZ
47464,850.356,341.6656557,178.0912551,1.918486427,0.723536585,0.824845555,HOROZ
47468,880.635,357.7413431,170.0492761,2.103751049,0.64215368,0.769163937,HOROZ
47472,879.075,363.3302434,167.7152452,2.16635192,0.602344821,0.77196131,HOROZ
47473,862.249,351.2467639,173.1841849,2.028168819,0.600088484,0.802400411,HOROZ
47476,874.832,354.5281331,171.3371483,2.069184276,0.608432654,0.779533286,HOROZ
47482,877.165,369.2996106,165.1113681,2.236669799,0.830308117,0.775490137,HOROZ
47502,868.421,344.3308603,177.1429657,1.943802052,0.822089924,0.791518601,HOROZ
47512,839.433,312.732286,200.959732,1.556193786,0.787927032,0.847307596,HOROZ
47542,876.316,338.4535058,186.8224659,1.811631723,0.706335057,0.777975337,HOROZ
47577,862.817,342.7464393,177.4626934,1.931371788,0.780334591,0.803099825,HOROZ
47601,853.375,345.5426622,176.6475883,1.956113103,0.71117386,0.821383754,HOROZ
47605,877.296,373.1439467,163.592869,2.280930391,0.630396207,0.777266831,HOROZ
47634,870.581,355.0814366,174.0811234,2.039746928,0.618109623,0.789784392,HOROZ
47650,843.392,332.0364935,183.7246547,1.807250606,0.759168977,0.841809485,HOROZ
47665,842.141,339.7216351,179.3429928,1.894256529,0.656407078,0.844578143,HOROZ
47667,852.181,346.3471141,176.0819735,1.966965199,0.628421136,0.824829129,HOROZ
47701,856.953,352.2382779,173.6578246,2.028346714,0.825276817,0.816250275,HOROZ
47706,856.321,348.8249832,174.9631018,1.993705985,0.684251291,0.817541257,HOROZ
47728,863.9,349.6567152,174.1742676,2.007510754,0.780481423,0.803630021,HOROZ
47751,867.449,350.2488937,174.0812386,2.011985304,0.782546706,0.797451783,HOROZ
47769,853.234,350.9656259,174.0789619,2.0161289,0.782841691,0.824555148,HOROZ
47772,872.287,355.9094486,171.77262,2.07198009,0.603547605,0.788977263,HOROZ
47775,852.11,341.6923548,178.6041407,1.913126725,0.794079516,0.82683573,HOROZ
47791,873.56,368.740375,165.7711303,2.224394407,0.806122965,0.786992335,HOROZ
47793,865.333,338.7699924,181.1085737,1.870535367,0.685499139,0.802061415,HOROZ
47795,889.182,376.445991,162.5241974,2.316245808,0.769744895,0.759645562,HOROZ
47801,863.33,358.6060299,170.263653,2.106180759,0.791826796,0.805922315,HOROZ
47803,869.367,362.5282647,168.3250288,2.153739509,0.818404383,0.794801567,HOROZ
47803,847.48,342.9915304,178.3733457,1.922885559,0.618488808,0.836384741,HOROZ
47806,849.353,347.6649854,175.9699975,1.975706032,0.810614667,0.832752262,HOROZ
47855,851.869,342.4300513,179.84806,1.903996358,0.781025591,0.828688965,HOROZ
47875,872.03,354.3563628,172.9323453,2.049104014,0.604161934,0.791144474,HOROZ
47877,885.569,362.5842766,169.5101114,2.139012673,0.67886565,0.767170656,HOROZ
47894,858.581,346.9975704,177.5266606,1.954622304,0.67503876,0.816447807,HOROZ
47905,865.459,344.6048961,177.9479683,1.936548641,0.664802454,0.803706927,HOROZ
47929,896.122,363.0455311,169.8065846,2.137994425,0.686347233,0.750021914,HOROZ
47930,856.122,344.9607446,177.8505249,1.939610494,0.70969557,0.821761855,HOROZ
47937,853.142,337.1537579,184.1836671,1.830530161,0.805474342,0.827633517,HOROZ
47959,949.132,328.4505389,190.1176608,1.72761719,0.641574807,0.669000976,HOROZ
47977,871.47,361.1227245,169.52872,2.130156617,0.71973777,0.793849306,HOROZ
48009,871.576,358.6658391,171.7180787,2.088690031,0.826089201,0.794185582,HOROZ
48012,869.046,358.3539088,171.5020029,2.089502762,0.610715376,0.798866356,HOROZ
48016,863.671,356.243985,173.1588105,2.057325203,0.746796068,0.808908069,HOROZ
48017,862.741,363.0084182,168.846402,2.149932803,0.645650128,0.810669832,HOROZ
48044,859.196,342.7250561,180.0213843,1.903801915,0.73863846,0.817832809,HOROZ
48067,852.256,342.9475376,179.0488306,1.91538552,0.638170473,0.831604339,HOROZ
48095,874.205,366.3137556,168.4059951,2.175182394,0.827398156,0.790830155,HOROZ
48096,861.472,346.1250999,177.6646917,1.948192951,0.708805541,0.81439761,HOROZ
48100,854.778,349.8659196,175.74183,1.99079479,0.827370304,0.827271892,HOROZ
48148,880.077,356.7759132,173.1598254,2.060385037,0.591498771,0.781172189,HOROZ
48166,864.078,358.8214897,171.4030526,2.093436986,0.719647393,0.810670836,HOROZ
48166,866.522,345.0454141,181.6135031,1.899888545,0.750015571,0.806104338,HOROZ
48176,862.859,336.0677463,185.8125098,1.80863897,0.736636086,0.813131781,HOROZ
48178,863.116,359.8407715,171.0169983,2.104122836,0.79575185,0.812681356,HOROZ
48186,863.853,353.6268329,175.213263,2.018265209,0.69837819,0.811429978,HOROZ
48207,872.255,361.3120609,170.7479672,2.116054831,0.704863142,0.796219912,HOROZ
48216,862.09,355.3846896,173.8978862,2.043640077,0.634771848,0.815259424,HOROZ
48217,852.619,333.8196987,186.4692434,1.790213188,0.673327748,0.833489315,HOROZ
48228,892.189,371.1772479,167.7097784,2.213211725,0.650586807,0.761369346,HOROZ
48230,860.795,346.1525086,178.6763362,1.937315908,0.664416586,0.817951691,HOROZ
48233,876.71,364.1886071,169.5530715,2.14793282,0.828105417,0.788573573,HOROZ
48233,879.325,359.1963177,171.883678,2.089763972,0.767625808,0.783890313,HOROZ
48234,852.728,333.6436452,184.745709,1.80596154,0.806588629,0.833570038,HOROZ
48269,877.25,356.6748722,173.2257123,2.059018072,0.599056779,0.788190892,HOROZ
48282,871.582,361.7297475,172.1774001,2.100913055,0.84797499,0.798690669,HOROZ
48287,869.941,343.7255152,180.0046457,1.909536911,0.665110193,0.80178973,HOROZ
48290,856.955,325.4990704,189.9201556,1.713873229,0.74611415,0.826325272,HOROZ
48300,851.044,317.3145946,199.6160777,1.589624434,0.704656863,0.838017265,HOROZ
48324,876.469,358.5532487,172.2287515,2.081843163,0.65172358,0.790495896,HOROZ
48335,869.579,344.7699023,178.9406185,1.926728013,0.642223167,0.803255117,HOROZ
48343,895.913,383.7175553,160.7264712,2.387394886,0.613412004,0.756853433,HOROZ
48377,867.509,356.9319216,173.2697207,2.059978628,0.606410449,0.807794364,HOROZ
48382,870.465,354.044197,175.2687838,2.020007154,0.781653392,0.802400248,HOROZ
48388,866.233,349.800953,177.5410253,1.970254212,0.621825846,0.81036017,HOROZ
48396,859.905,351.8895493,177.2036479,1.985791791,0.81796978,0.822466814,HOROZ
48396,861.023,341.8154886,181.4293033,1.884014778,0.704413135,0.820332328,HOROZ
48396,861.023,341.8154886,181.4293033,1.884014778,0.704413135,0.820332328,HOROZ
48401,887.573,366.9005057,172.5478749,2.12636931,0.693424069,0.772068855,HOROZ
48404,864.977,355.6865339,174.1591487,2.04230749,0.790295193,0.812983997,HOROZ
48416,870.972,358.1162752,173.2700919,2.066809518,0.619764465,0.802029575,HOROZ
48421,892.167,351.75824,175.8947248,1.999822566,0.79968621,0.764453913,HOROZ
48423,858.834,351.4447799,176.1936919,1.994650183,0.731476306,0.824979388,HOROZ
48429,864.145,355.5471431,173.8198922,2.045491679,0.675382813,0.814970939,HOROZ
48436,834.961,326.2953345,189.4371574,1.722446319,0.702459682,0.873063342,HOROZ
48452,876.448,362.6321293,170.9250073,2.121586156,0.609758246,0.792627733,HOROZ
48480,884.331,363.9755184,170.0055757,2.140962241,0.701115016,0.77900954,HOROZ
48487,926.765,376.123116,165.3173306,2.275158416,0.586441703,0.709407753,HOROZ
48492,875.858,351.4417653,176.1853443,1.99472758,0.617543681,0.794351204,HOROZ
48519,896.274,360.7446403,174.1388346,2.071592136,0.620653926,0.758997087,HOROZ
48545,890.521,360.9889612,171.8947746,2.100057794,0.601116917,0.769247403,HOROZ
48563,875.414,352.9331426,176.5345295,1.999230086,0.680497169,0.796321417,HOROZ
48566,890.032,366.7458829,169.2021467,2.167501359,0.605681932,0.770426046,HOROZ
48604,862.362,346.6356706,179.0802229,1.935644623,0.623415936,0.821301572,HOROZ
48609,868.202,340.9986705,182.5553282,1.867919571,0.767732765,0.810373045,HOROZ
48618,888.662,373.8354779,166.3130427,2.247782086,0.783239089,0.773630768,HOROZ
48623,896.599,360.6307342,173.7178725,2.075956429,0.591024566,0.760072666,HOROZ
48623,896.599,360.6307342,173.7178725,2.075956429,0.591024566,0.760072666,HOROZ
48633,863.612,350.3032667,178.1564079,1.966268129,0.747693869,0.819414393,HOROZ
48641,861.054,343.0666475,182.6998015,1.877761468,0.796662081,0.824425814,HOROZ
48650,890.44,372.9335252,167.2397494,2.229933533,0.586922427,0.771051501,HOROZ
48686,874.501,351.8705181,176.9531072,1.988495843,0.648161461,0.800006173,HOROZ
48701,900.346,380.8504605,163.6706362,2.326932121,0.799885029,0.754968556,HOROZ
48733,863.324,353.4646149,177.2423912,1.994244223,0.6942814,0.821647206,HOROZ
48744,866.023,332.2931057,188.0584075,1.766967561,0.81763285,0.816718093,HOROZ
48745,869.301,359.0541561,174.4456672,2.058257805,0.816718048,0.810586899,HOROZ
48746,865.973,345.3820688,181.060867,1.907546752,0.667406008,0.816845922,HOROZ
48761,883.692,368.3732966,169.4301711,2.174189486,0.718870706,0.784658387,HOROZ
48761,878.828,363.7837935,171.3952953,2.122484126,0.605892294,0.793368032,HOROZ
48762,873.62,347.8634023,181.5333206,1.916250974,0.613242784,0.802871863,HOROZ
48767,864.474,349.0372067,179.0170665,1.949742633,0.616632527,0.820034326,HOROZ
48773,882.996,371.1083603,168.2970377,2.205079575,0.823381447,0.786089257,HOROZ
48788,864.715,356.678164,175.2074713,2.035747456,0.76372061,0.819930221,HOROZ
48797,879.911,368.4560319,169.1747737,2.177960837,0.800160698,0.792000568,HOROZ
48841,880.975,347.3505769,179.527703,1.934802101,0.626890001,0.79080106,HOROZ
48842,874.559,349.7882022,178.491769,1.959688136,0.618683894,0.80246311,HOROZ
48859,863.902,352.6501091,177.4103631,1.987764992,0.802598725,0.822669657,HOROZ
48864,871.136,357.754131,174.6584549,2.048306972,0.625571302,0.809146121,HOROZ
48877,869.699,351.7130231,177.713433,1.979102069,0.734650013,0.812038208,HOROZ
48884,887.627,373.1319416,167.4730844,2.228011402,0.600031914,0.779678558,HOROZ
48885,897.492,363.8021625,171.9422437,2.115839334,0.599080882,0.762648309,HOROZ
48918,873.66,356.6948346,175.3600489,2.034071254,0.615320755,0.80536667,HOROZ
48922,869.441,353.3257855,177.9019748,1.986070059,0.634427845,0.813268282,HOROZ
48924,872.833,364.5109008,171.2664204,2.128326732,0.763840749,0.806992514,HOROZ
48955,897.999,356.7442101,176.2208933,2.024414945,0.690966831,0.762878214,HOROZ
48959,885.222,358.5253123,174.5640116,2.053832912,0.709550725,0.785123552,HOROZ
48960,875.826,341.2162902,188.7558859,1.807712054,0.787378781,0.802076156,HOROZ
48973,871.941,362.0082361,172.7835838,2.095154112,0.783881553,0.809454374,HOROZ
48991,868.685,352.6432965,177.5916364,1.985697658,0.652456484,0.815833479,HOROZ
48992,883.881,366.7142971,170.9323765,2.145376462,0.812026586,0.788038501,HOROZ
48997,877.282,355.2104461,176.2841922,2.014987513,0.786342481,0.800020133,HOROZ
49010,875.33,353.2947436,177.314677,1.99247321,0.783407928,0.803805438,HOROZ
49022,880.221,363.49379,172.4066751,2.108351024,0.59983359,0.7950921,HOROZ
49035,872.744,344.8079748,184.5993898,1.867871694,0.69240871,0.808988411,HOROZ
49099,888.027,367.9231979,171.1597722,2.1495892,0.58185201,0.782402393,HOROZ
49102,869.585,351.2384935,179.3433351,1.958469732,0.619693069,0.815990244,HOROZ
49106,891.917,369.0260417,170.8577363,2.159843913,0.761935794,0.775703123,HOROZ
49158,884.74,368.0108409,170.9600126,2.152613558,0.623199797,0.789173955,HOROZ
49182,865.13,352.5693885,178.6101796,1.973960215,0.655497801,0.825758979,HOROZ
49204,897.153,365.4696426,172.4948703,2.118727601,0.606244302,0.768205207,HOROZ
49226,892.285,360.8226857,175.5796931,2.055036545,0.692008154,0.776957435,HOROZ
49241,884.82,367.9592519,171.0191744,2.151567233,0.659333449,0.790363484,HOROZ
49253,869.377,355.0271231,176.9677639,2.006168329,0.781942592,0.818891305,HOROZ
49263,897.95,372.1063544,169.2170241,2.198988881,0.747723271,0.767761641,HOROZ
49269,895.218,364.3993881,172.8833716,2.107775807,0.609704485,0.772548938,HOROZ
49283,876.188,351.0768005,179.2846459,1.958208962,0.625927149,0.806700635,HOROZ
49286,891.724,371.8962782,170.1201435,2.186080205,0.668013012,0.778883539,HOROZ
49304,897.953,362.0029881,174.947895,2.069204595,0.686407997,0.76839549,HOROZ
49321,874.398,351.6781392,179.6752413,1.957298827,0.711240897,0.810631408,HOROZ
49386,856.83,344.4956902,183.1572904,1.88087348,0.800797782,0.845326314,HOROZ
49387,893.018,364.8307482,174.0505504,2.096119475,0.715173193,0.778219456,HOROZ
49389,869.202,358.4586959,176.7220517,2.02837559,0.820360773,0.821483156,HOROZ
49391,881.806,366.8439924,172.0858899,2.131749399,0.770770911,0.798199744,HOROZ
49392,883.377,361.2987548,175.7403321,2.055867031,0.637233905,0.795379331,HOROZ
49416,888.399,370.5664344,171.1617602,2.165007149,0.595430885,0.786794527,HOROZ
49417,889.713,369.5672343,171.4016098,2.156147978,0.716936513,0.784488115,HOROZ
49421,867.521,344.4473359,184.2552716,1.869402883,0.650259204,0.825204143,HOROZ
49426,893.226,361.0223466,175.0976048,2.061834866,0.601487106,0.778471319,HOROZ
49434,888.061,366.925107,172.0697128,2.13242122,0.595877531,0.787680368,HOROZ
49450,886.617,361.2951223,175.2346503,2.061779001,0.615570383,0.790503963,HOROZ
49466,869.599,361.5044786,175.0048198,2.065682985,0.81928549,0.822012826,HOROZ
49468,884.88,375.0361608,168.5272722,2.225373709,0.828193538,0.79389937,HOROZ
49468,884.308,352.3562744,179.9709683,1.957850634,0.641974668,0.794926744,HOROZ
49470,863.893,338.2378072,187.6962325,1.802048995,0.826179899,0.832974803,HOROZ
49482,873.311,357.0094309,177.6139355,2.010030518,0.637539619,0.81530339,HOROZ
49491,873.331,352.2892904,180.184391,1.955159869,0.726612051,0.815414332,HOROZ
49498,876.898,362.7377273,174.962005,2.073237142,0.683825155,0.80890842,HOROZ
49513,866.919,352.2008702,180.3496075,1.952878495,0.827865837,0.827888905,HOROZ
49518,864.968,347.1134717,182.3424281,1.903635239,0.807020975,0.831711828,HOROZ
49521,893.459,372.4432142,170.5810951,2.183379196,0.606518225,0.779560839,HOROZ
